NVDA,AMD,TSM,ASML,MU,AMAT,GOOG,AAPL,META,TSLA,DUK,GLD,X,PG,TLT,CVS,VGIT,GOVT
4.4861438948751164e-4,0.009615452214343234,0.015120785062745057,0.0042291834947352225,-0.0028178363692892283,0.0033278167496060274,0.011198532997608535,0.004902765860234304,-0.006427958157997904,0.004386864226918918,-0.015050749616679515,0.005454295543013465,0.04437410482933091,-0.0015108087316376695,-0.010269144715040923,-0.0035925030037619043,-0.0018462444494476982,-0.0023632810833714712
0.003137890906371288,-0.012698475892249483,-0.002817990342264487,-0.01445252715288503,0.015070663588881317,4.143747988893942e-4,-0.011238434823502286,0.005901783408815753,-0.0018483834971815272,0.0028462803614235366,-0.0056366530934552905,-0.016697755252160107,-0.009484114881194161,-0.004773053684213102,-0.015055254697974085,0.008964424114722203,-0.004317177623494706,-0.004737847901604697
-0.01161783648666792,-0.0096462933767546,-0.0024224194495497953,0.0071864061468165374,-0.004948970263671915,-0.0012429654881723762,-0.0057843553061798225,0.006962333561020495,0.014682482257820428,5.383231478952588e-4,0.01990192822607173,0.002844532329829841,-0.02527791761326814,0.009006925272180277,0.005939146659760031,0.005311637483328857,0.0037163600530136787,0.0027769235203076725
0.0027128035978238874,-0.0064935004616650804,-0.007689014427034957,0.008581698340879296,-0.01119057997135775,0.03443973685415869,0.0058735676894670075,-0.0020976411935174077,0.03532788899725481,0.035459277020091884,-0.02223022081094317,-0.0034381460295277444,-0.03536325931211448,-0.012172648684019016,-0.006613477805413104,-0.014217230257462576,-0.0018510148618541278,-3.9593631530387974e-4
0.007213750255662843,0,-0.0032629257680047985,0.0023899784668561797,0.006916065763576951,0.008022448279720429,-0.007220839007570312,0.008174479008420166,0.006043765584102578,0.025506564298148016,-0.0058108114458652604,-0.005692631086866795,0.002851083495633011,-0.003989853826391276,0.0029326797812101457,7.796363133767414e-4,-0.0012365601109655122,-7.914719610521148e-4
-0.008057484294107575,0,-0.009001421196148884,0.002575416128921537,-0.019669128311635697,-0.008754640359332821,-0.013062444146122898,0.027026737461761652,-0.013266640998103929,-0.04500019733692007,0.006987888972134426,0.0013011929863573357,-0.013809777836083836,0.006126649118444849,0.011459452753747712,0.005452823266188789,0.002940350159810201,0.0027726141818944505
0.010645734876616908,0.01633985400367921,0.0338562324077365,0.05355769279110323,-0.02006351746928503,0.01806498290059788,0.007858474880483524,-0.006240367625275356,-0.004946606669715359,-0.015578320500655662,0.0074437961810058795,-0.0014727381832786435,0.03500823520568663,0.0012882439062742446,0.013125741683010395,9.683871820442835e-4,0.004011375662073435,0.003554589477798409
-0.007620390934602983,-0.0032154311255848667,0,-0.016072299633093534,-0.009424843071944244,-0.010251866916604957,0.014512528511230194,-0.02557321558122383,0.014149084462406814,-0.001714777553045277,-0.010519195922953806,0.0038174111040851777,-0.008754454051759786,-4.6763874906630143e-4,0.004318390224179236,7.739602524474698e-4,0.0010759001976377025,7.871997152761878e-4
0.0027105705660548374,-0.0064516069489635175,-0.014376896170360864,-0.009727339050563888,0.004593142000564043,-0.007570171549372451,0.021346949791469783,0.012656269352535832,0.010683787170634229,0.016833573717678796,-0.005695508340957223,0.0031979494930109986,-0.027298420480401764,-0.003392895434768728,-0.0136680226256779,0.007057066785602917,-0.0036844815777340445,-0.0031460558909601755
-0.006306304800646645,0.00974025069249751,-0.006077727259123145,-0.0021315745899519456,0.001632957557576864,0.005620283956633054,0.005256735877942953,-0.015028252621518301,-0.01790825646902805,-0.0185820116516362,-1.272232769947701e-4,7.754283408443197e-4,-0.011555631198129968,-4.703817823464851e-4,0.008407682708601927,-0.002879503010797535,0.0015409551046015046,0.002366921840043279
0.024478432300335973,0.03215438791777392,0.0040764585031816125,0.020895490993907195,0.018584758627053555,0.02315398776125055,0.02317334854718478,0.00490422569947313,0.0098772170541368,-0.02955644716492256,-0.018969014427362096,-0.004132260173905,-0.005427971715821656,0.0032892131235842115,-0.018625942979291432,0.0030805460520393346,-0.003404443608035046,-0.005396824579314341
-0.018584071087026977,-0.021806832526770514,-0.005278104644099946,-0.013099514969288073,-0.05057603356898155,-0.04447909653563342,0.0040256445488577874,0.0020915629830804416,-0.0018809274474488324,0.011300918070464627,0.0058396339146169485,-0.0018153447779967191,-0.04827876170324785,-0.0029267505440925268,-0.003626262473769404,-0.007102475259142427,-0.0015457655643567048,-3.959587742186077e-4
0.011271256556080855,-0.028662468019451603,-0.00693885468375488,1.8449117396057702e-4,-0.013149051881946372,-0.008983512236281355,-4.707127984346915e-4,-0.006338908229901241,0.016331738528909456,0.014431779204035822,-0.0055477643668159216,-0.0031176981600916642,0.02514303180727917,-0.00951156396251085,3.168239422537411e-4,-0.0035764993829335845,6.189492019548215e-4,3.9611561967389797e-4
0.019170882807441947,-0.02295079814333678,0.0053431864467341494,0.007741324600197386,3.415351350204432e-4,-0.003708270891719323,0.0034184325930202153,-0.01657053996877178,0.0038317970738934726,-0.008940979178158281,0.006486961499920119,-9.556129768769628e-4,0.03313284834982344,0.003319275143855993,-0.0012653039524107568,0.0027163135024397267,7.737432649896903e-4,7.921853897729925e-4
-0.01356085190053069,-0.020134208857554126,-0.015126556233224675,-0.018564385108539083,-0.026639208907445422,-0.011166220043917208,-0.01328807902211604,0.0015031468918533797,-0.014776426101206774,-0.0336440083328029,-0.033771652114089945,-0.02730434251868208,-0.04081657340095002,-0.02327739987823263,-0.02209227332340702,-0.014125340092008165,-0.006648191543119908,-0.006727398302195264
0.002660519081477686,0.0034246541787590346,-0.02656737149896493,0.005683948187017673,0.005613974304237823,0.007528298144929391,0.0020522255030337444,0.004265130620801916,-0.0071241256444348755,-0.015473474370690687,-0.0026683949104143734,9.83377523255502e-4,-0.01997386488449371,0.005201633009729312,0.009230919069697974,0.0058881568538526885,0.0020231280070577284,0.0023906687576558117
0.017249291836457736,-0.003412965950654212,-0.01705734732083719,-0.016492082729259283,-0.036636397164694245,-0.02407641550736006,-0.024329742528255593,-0.020685894911982583,-0.023791438115670638,-0.0029337926038629503,-8.025924248064031e-4,-0.004912057209624288,-0.023039514759682023,-0.01865429098101734,0.013157648056771887,-0.009463716401373778,0.002485306994601366,0.0031794483896727677
-0.0052172532747236655,-0.027397315080268658,0.01908902112157551,0.00499299663882935,0.009778968764957652,-0.0021268191872104714,-0.006900814445556791,-0.01823152984633314,2.5779319169649817e-4,0.017969786081706296,-0.005622433286193607,-0.0060132667380716764,0.02449003232255298,-0.0018396012213011126,0.007285503177340225,2.955143984593178e-4,9.293579324654022e-4,0.0011886148064532698
-0.009178320827826214,-0.028168988071767043,0.001702840252265414,-0.017622800157740426,0.00502162393100436,0.01321405401714082,0.007855879636326613,0.01807945467644112,0.01753251521105259,-0.013781390917263936,0.013462524308684776,-2.708693390236494e-4,0.001770441505218212,0.008600708649852296,-7.071841872622331e-4,0.01378493521322155,9.297804389905018e-4,3.959129790764848e-4
0.0013230541142881247,-0.003623184962974757,0.014874283841419311,0.0064885166838308805,0.024982041768539798,0.0197728633275156,-0.014743226984341717,-0.006910601357812074,-0.011149039978218367,-0.01250849663327791,-0.008900075324227763,0.001445050857576291,-0.03667683338655159,-0.003167306109484014,-0.0030685923705522367,0.0029140056578960127,1.545340769042447e-4,0
0.011894695641978537,0.0036363601684570312,0.016750516061473153,0.022089214656688005,-0.007311823386803029,0.013613671914591174,0.013136751319853257,0.01100413422102875,2.5614174521759736e-4,0.037205883869277034,0.014743474231824205,-6.313103946440357e-4,0.007339344476366971,0.021141303432363978,0.009627775780954861,0.010943199681436866,0.0013915191448550246,0.001582222605870598
0.012189271567321969,0.003623184962974646,0.001235860029776381,-0.009646581966768042,-0.0298141092354961,-0.014651797578812964,-0.006618429585348307,0.016726867011124247,0.016523717743952337,-0.00495657224609003,-0.008321103132700958,-0.005414660114976044,0.011839892061726864,-0.008496918259832675,0.008284648978616804,-0.013123900136038369,7.719761199584951e-4,3.9495304145442667e-4
-0.016343711035741837,-0.0072202097704795465,0.01645401758700138,4.684223469360038e-4,0.018076572008505654,0.006608808948091127,0.01572138723790739,0.011256121247928963,0.019531251881524936,0.030709164308927006,0.01758087106084827,0.019598980855210835,0.07245735010937104,0.010863144156668003,0.019302747166394463,0.004561976068939266,0.007869192864092156,0.008290383424003567
0.01530367406931532,-0.0036363601684570312,-0.0020233821834348964,0.0029958083185275264,-0.003906285591223302,-0.011899850102971787,-0.002698804456319537,-0.00755052739200468,0.022741231269526097,-0.025210528438961433,-0.005104571329488827,-7.119500676272539e-4,-0.07133863077038893,-0.004417937974338981,-0.005095621562918873,-0.0014492117910642754,-0.003980538990771443,-0.0031324963239133252
0.010766642879748822,0.02189778925938235,0.004460709719102063,0.028187338806790585,0.022460111089952717,0.0016610550504414512,0.004247346892330528,-0.012548923839103221,0.012688880645863154,0.012420115455768377,0.008682884487481335,0.011399045051747603,0.047446716559433666,0.016310633702085964,0.005274279286879846,0.005031715702124018,0.0032279595011766027,0.0015713026617931725
-0.03238175133594734,0.014285700905079413,0.0012109064674576953,0.005083480766408632,-0.023012690117605317,-0.006218827289046769,-0.002766078278477413,0.010405096368212297,0.007517897725536349,0.007825204316233458,0.0016959239153211403,0.006339713151693793,0.04357220917603577,0.001416551429242574,-0.001216037834294692,0.0067401146985355265,0.0015318176398417815,0.0015685723277780728
-0.013650203979206466,-0.017605617544854235,-0.012096640661157898,-0.0029803686013690767,-0.0021413912001717605,-0.002920387631375476,0.020364709667626046,-0.004087635413085433,0.010422851368402819,0.010469325694766773,-0.009635485020748846,0.002449897428068226,0.02066946265119407,-0.011077175990294341,0.009668185229028348,-6.695828192520015e-4,0.001989029954643007,0.002349747376338973
-0.06071432633454876,-0.057347616343995655,-0.053877480439982195,-0.052178805574676135,-0.04971397736706795,-0.05313805380855796,-0.02000205516437281,-0.026126570228968693,-0.028015501994744563,-0.036783689389238594,-0.014462107820419678,0.001396558108890389,0.00486015631257164,-0.010843685706935835,-0.008445135396209169,-0.016843548632798355,-0.0033588270347756355,-0.0023442390068830754
-0.0033272310976076858,0.007604555154464565,8.627526551761022e-4,-0.05304381736598707,0.0033874897636432255,-0.010163257814944981,-0.006469381529784823,0.006969980288206612,0.0010853568834510163,-0.020020535165919617,-0.008137765973727062,0.00653708688272836,0.001209349167399676,-0.010360597237158098,-0.015589247861394373,-0.007203699861516921,-0.0026042492964490904,-0.004698259019111806
0.019551844979930122,0.026415068197607416,-0.011206979822601215,0.028058123167776117,7.501611836755462e-4,0.019195971034861925,-0.012302594207602047,-0.007968262331112697,0.003493653604254243,-0.028412417028683024,0.008742468797611869,-0.0036370435238181065,-0.002415362191135806,0.0019473775315907993,0.01243756195347867,0.005000895916644987,0.001843151844919566,0.0039341703562632
0.004209922037366809,-0.007352934086817697,0.013513720013019315,0.012369752151179858,0,-0.00262805068305505,0.006729426787374759,0.02531437157695171,-0.0012005424421718258,0.030108169094502202,0.011999908001757653,-0.011385343180862262,0.026634643215831533,0.00498201853042235,-0.0049596940371140485,0.012975568903568657,9.19243945546766e-4,-0.0011758379998935142
-0.025151794057546195,-0.00740740021233377,0.009892160225555058,-0.02026776329377955,0.016866520841310795,-0.009222697308388428,-0.007300325838651367,-0.015351731422767467,-0.01177883283451997,-0.009445338842494766,0.011593956621145596,-7.911765968406925e-4,-0.040880794685363875,-0.009429609277625928,0.0021470988133236446,-0.0059715092359117206,0.0019912556307446483,0.00196132951910144
0.0038222820263400514,0.0037313396321503323,-0.010647526726256129,-0.0068293663917291525,0,-0.007535481542115918,-0.009926990976510952,-0.0014466184652052183,-0.006689391741611095,-0.006251070401743664,6.513043708096244e-4,0.017068403567705115,-0.02254105055483302,0.004637153087893475,0.013134766888041494,-0.00920437294548615,0.0023268357706098808,0.0033315376947726794
0.002379903466453337,0,0.01980233344108484,0.003986346999793833,-0.014743882114284235,-0.005359488170174287,-0.012957108930159444,0.008611721164544894,-0.00134685076747465,0.018177920738268627,0.0018223331895981243,-0.0027681634865752702,0.0339623296597833,0.0013364675985056973,-0.01059530972566125,0.004400309256234136,-0.0013746250367067114,-0.0019535416718168275
0.028964829227024813,0.0037174684946250647,-0.006331926191649129,-0.005062615907774015,0.02618790508539659,-0.00493937665165034,0.0023060948508704104,0.016198426548015288,0.010789618974326842,0.06335084074758979,0.01649984458844056,0.012231121417764834,-0.0064881469822482,0.007400280218041511,-0.005584366434910115,0.007010200276261536,0.0021403331807157144,-3.9127917262127276e-4
0.008768192112405204,0,-0.006372168598729244,-5.985832859343176e-4,-0.02041559513881197,-0.007671500829900202,4.750117290370781e-4,-0.010522165425217223,-0.0014556610395387581,7.385693434276419e-4,-0.007541054852825302,-0.00497045007215513,0.006122581270578076,-0.007827649251191504,0.008384223888646236,-0.002900669448287929,3.055206011992606e-4,0.0015667874913078972
0.007318995646825366,0.0037037001061668295,-0.008122940294568948,-0.0019965564196143815,0.00967616835278573,0.0177352503054089,0.008547221259924687,-0.0032538159501626085,-4.8589673579924053e-4,0.0217466597645517,-0.004507541474790044,-0.00551200918339656,-0.017444560273923937,0.004612428485964326,3.0560397646772763e-4,-0.001939121832562174,-7.623734947024285e-4,-3.915243388680212e-4
0.02316068382232106,0.0036900333293330423,0.010344862941439548,0.007702300343729762,0.02543303186139534,0.0058088587518922985,-0.001532417455884283,0.007643565054270551,-0.0013368656020801284,0.011653015949509626,-0.0037510748324005583,-0.006928232816320157,0.03715958802418995,0.0014495473593985064,-0.012963794733308998,-0.005440544406505987,-0.0024427505827309126,-0.0031285772957471147
0.010208972750455736,0.014705868173635839,0.0025597623265540825,-0.007147217559750341,0.007189170305677006,-4.4420330429628674e-4,-0.001423944186599857,0.004266613650661721,-0.0015821400991803403,0.0038555516327911654,0.01077777694817561,0.011336906536289382,-0.01592374707195432,0.005549632021419226,0.001467429438566148,0.0016604280476739675,-7.648234243530228e-4,-3.9211175061193426e-4
-0.009227037415999173,0.007246369925949514,-0.007234017933639092,-0.002099691877450849,-0.00499653322021365,-0.007555480173724982,-0.0015555378423672828,-0.0019667953932733795,0.011823490519839774,-0.005310595640134919,-0.007836677420263505,-0.007157039081814864,0.0056636205374240856,9.597594640766705e-4,0.0013887491120330164,-0.0039009384691605087,0.0015311704418980998,3.92265562548344e-4
-0.008425799762675767,-0.039568307995641594,-0.0064295247054328986,0.0016032754018839857,-0.005738889220439636,-0.005821575799355716,-0.016284264761230793,-0.004336174728918674,0.006143779677497907,-0.011059221524362672,0.0046614678583678515,-0.006079528851423044,0.04183399934972676,0.0020374887469811753,0.007087847325170982,-2.9346341478297955e-4,0.001987386821631576,0.0031383960102497888
0.012075231085727722,0.011235944019676314,0.014236444996736708,-0.03831162287107415,0.01623393447875121,0.015765370975512116,0.004034793869701181,0.003800601108673307,-0.00969822190721692,0.0017834849910409734,0.005541971863812556,0.00865080253975381,0.05521257657974932,-0.001076574888143389,-8.412540394925339e-4,-0.0037213154760054046,6.107126135919128e-4,-3.9035653767505174e-4
-0.006186150704149185,0.06296290180483743,-0.01148457942825365,-0.010609432221607706,-0.0056798775316944106,-0.029711688566968486,0.0023848137065196617,-0.004811367885546258,-0.004836240990511498,-0.005437155028403029,-0.009100430668797399,-0.0034653168571547877,-0.04317599773467973,-1.1969557425617339e-4,-0.004976848413559165,-0.005505006732235751,6.099182688441562e-4,3.9050897540660046e-4
-0.012894632301217235,-0.10104528690478842,-8.606330414995256e-4,-0.006518088801011679,3.5703752537252775e-4,-0.017824314681601172,-0.018265205765864878,-0.011254872358493095,-0.01858818133545148,4.354513000803806e-4,0,0.004955226470251928,-0.027915970560755787,-0.011616789123880311,0.011465222389164031,-0.007709750566893381,4.574407684780901e-4,0.0015646849936359342
-0.0049554631150805495,-0.03488368869407976,0.0021532202547631663,0.01671952732812909,0.00856528731956363,0.012564044398120089,0.0216200538552056,0.02284600929869507,0.028596148711897973,-0.007350472676152298,0.01681541441790202,-0.007612433088526105,0.005114000229972104,0.004119656520663817,-0.008824860713855132,0.008865671467995773,-4.572316120979858e-4,-0.0015622405792450333
-0.001357569069013742,-0.056224941513241755,0.0025786784770462923,0.017381413313084515,0.010261734975634651,0.02435628877700413,-0.002633628819920575,-0.005407638509532076,0.006378653491881714,0.020168560205215513,-0.0068692750961384386,0.005753103431764384,0.011741455784757937,0.0025344555219508624,-0.0045285862053130455,0.0012835624653440014,-0.0012195143361053429,-7.822984584000547e-4
0.011332678144248876,-0.029787206844054115,0.02186008348819457,0.10291534653665013,0.03327518860386003,8.975605545067378e-4,0.010103552828265583,0.013474152831772779,0.012078428461246737,0.04789641514821552,0.002946234736124209,-0.013433831333510171,-0.0027074642167609353,1.2007632605115504e-4,-0.015265862215467774,0.001681717624750334,-0.0039671008285400156,-0.004304599773588547
-0.004034207221238706,0.02192980392267585,0.019295325803583063,0.00816258819966631,6.779422472800167e-4,-0.006274883140685361,0.014155529632451147,0.008163408739512379,-0.026231822852561537,-0.0038279091473923943,0.007151545301819606,0.007291591124513719,0.04538399239848756,-0.01791929965954797,0.004305969162565537,-0.003457330990725982,0.00245123887624632,0.0019649422990744014
-0.008550600235171513,-0.012875524623216728,0.025102937903405564,-0.006664577658989201,-0.010840122319616285,-0.016689215821224512,0.03301644202696741,0.004704594970535991,-0.010678239753784347,-7.776197845634769e-4,0.006974667854237504,-0.01404151891618699,-0.006307991888654607,6.180682644609803e-4,0.0062377356370704184,0.006938939888727846,0.0019868275761105725,0.0019614422856208957
0.007716683375593059,0.01739128812274293,0.020072270184221752,0.02379607282127849,0.002397209300096348,-0.08394512349617045,-0.014450205589683685,0.01819137030422846,0.004660840295915847,0.060065042656655354,-0.013096696642720285,0.02016805588455428,-0.019417465273293577,-0.004938091381530674,0,-0.003543661967523648,-3.054272868709962e-4,-3.911677910536371e-4
0.004954906021017003,-0.012820501064172207,-0.015741920480400795,7.291701371436865e-4,-0.009566104945518905,0.00350480430586253,-0.003043017800058778,-0.01575559228428114,-0.01501648623294316,-0.004621129472000662,0.007655933834248563,0.008670770693864016,0.019801969325004665,-0.002233168712863276,-0.013791320298530807,0.007409171401958403,-0.003203748356754743,-0.004308587375791206
-0.007620390934602983,-0.012987000923330161,-0.008796570594922004,-0.019582927069910938,-0.004139414254477836,-0.0014966445520627758,-0.008308035975715389,-0.014706169023052107,-0.0026029064351362763,0.00854744301337429,-0.006837817937297541,-0.007048909841977591,-0.11613135517899453,-0.007087956706020582,-0.012255959861493082,-0.012748662999783389,-0.0024491289325649923,-0.0015737401307899246
